format(new Date(), 'yyyyMMdd	HH:mm:ss')	18d9f4fa-2ca6-4a27-9ac7-9b7ce5b13c37	GET	undefined	/
20240607	19:01:46	72d712d7-858b-46ae-b7fa-5ae208868940	GET	http://localhost:5173	/user
20240607	19:01:46	755c5e3f-a941-49bb-b890-934e068beeef	GET	http://localhost:5173	/log/device/mac/count
20240607	19:01:46	6e96c91a-4693-4624-bc24-86ab033eda85	GET	http://localhost:5173	/log/device/windows/count
20240607	19:01:46	cc816912-ec0a-4916-b055-21ba3383f8b2	GET	http://localhost:5173	/email/sender/count
20240607	19:01:48	71b48f4e-824a-4294-8e7c-7e997be3f82b	OPTIONS	http://localhost:5173	/user
20240607	19:01:48	4b7a676e-dca8-4090-8d39-80c7f68349c2	OPTIONS	http://localhost:5173	/log/device/mac/count
20240607	19:01:48	fec79d05-5d52-44c4-b270-872ec6108dc0	OPTIONS	http://localhost:5173	/email/sender/count
20240607	19:01:48	712f85dd-785f-4319-9e36-7840f2d4376b	OPTIONS	http://localhost:5173	/log/device/windows/count
20240607	19:01:48	1a9e9814-98c4-48d9-902f-6edf54a6e253	GET	http://localhost:5173	/user
20240607	19:01:48	1737d2b6-ebce-4deb-a16c-fe92b68949f1	GET	http://localhost:5173	/log/device/mac/count
20240607	19:01:48	3b38c03e-ef77-404c-9af7-1eda8ac75208	GET	http://localhost:5173	/email/sender/count
20240607	19:01:48	c91ce66d-8aac-4ac2-bbd6-03fc33214ad2	GET	http://localhost:5173	/log/device/windows/count
20240607	19:01:53	c7cac299-de3e-41a9-8d41-a500c602e0d5	GET	http://localhost:5173	/user
20240607	19:01:53	c3e67aae-5de2-4c7c-abfa-f07ce8a20fef	GET	http://localhost:5173	/log/device/mac/count
20240607	19:01:53	1479e984-6155-4e69-b370-506200c91738	GET	http://localhost:5173	/log/device/windows/count
20240607	19:01:53	eb74491a-cddb-48cc-885c-03488ffb3a36	GET	http://localhost:5173	/email/sender/count
20240607	19:01:55	ac4c750d-7a10-451c-8f55-22509b2abb51	OPTIONS	http://localhost:5173	/user
20240607	19:01:55	394f018f-8fed-42fc-ac75-63f1c4229205	OPTIONS	http://localhost:5173	/log/device/mac/count
20240607	19:01:55	e95444db-fd6e-4d8b-922d-58e7c4bc0d4e	GET	http://localhost:5173	/user
20240607	19:01:55	61761556-6d3e-4b99-b126-6b9b4bd49079	OPTIONS	http://localhost:5173	/log/device/windows/count
20240607	19:01:55	29ce6c6b-b163-4324-9a09-bda3771c3b4e	GET	http://localhost:5173	/log/device/mac/count
20240607	19:01:55	27ab3ca1-dfc0-440d-bbb3-1661c138b51b	OPTIONS	http://localhost:5173	/email/sender/count
20240607	19:01:55	baa29202-8dbd-4a06-b064-7b131e88e658	GET	http://localhost:5173	/log/device/windows/count
20240607	19:01:55	56c9e94f-029e-481c-b07f-e1bcb739cbb5	GET	http://localhost:5173	/email/sender/count
20240607	19:02:03	618d7b76-51fb-421d-b041-357891fee75b	GET	http://localhost:5173	/refresh
20240607	19:02:04	23155387-3108-4ae2-9ff8-a0232bb9077d	OPTIONS	http://localhost:5173	/user
20240607	19:02:04	2791055a-ff44-45b3-8165-ffb613b2d060	OPTIONS	http://localhost:5173	/log/device/mac/count
20240607	19:02:04	1cff5e27-562c-4232-8943-59f6638baa2b	OPTIONS	http://localhost:5173	/log/device/windows/count
20240607	19:02:04	597c76b6-d0bd-410b-b995-5d4dd2340da3	OPTIONS	http://localhost:5173	/email/sender/count
20240607	19:02:04	e3a6bfe6-efe1-4351-8965-a538af160302	OPTIONS	http://localhost:5173	/log
20240607	19:02:04	0da6c014-a26a-4339-9895-948bf8b0210a	OPTIONS	http://localhost:5173	/email
20240607	19:02:04	bfa6f4fa-76d5-45b8-bf6e-18db2ba0a971	GET	http://localhost:5173	/user
20240607	19:02:04	821edf66-9853-4d2b-a791-1d00a8e5dea9	GET	http://localhost:5173	/log/device/mac/count
20240607	19:02:04	153b33cb-c5a3-471e-a5d3-f32d3af77446	GET	http://localhost:5173	/log/device/windows/count
20240607	19:02:04	9266265a-8a64-42a4-818d-d8ea25cc8bd3	GET	http://localhost:5173	/email/sender/count
20240607	19:02:04	08f5d269-ea62-4e94-8026-73457f760a4c	GET	http://localhost:5173	/log
20240607	19:02:04	1b9a07dd-7295-46dd-964b-7a67053859f0	GET	http://localhost:5173	/email
20240607	19:02:17	05c3c872-de0c-43a4-81fc-b04a466276ad	GET	http://localhost:5173	/refresh
20240607	19:02:17	6e4ea6d8-cd8f-4002-9de6-1c468ed27f7d	OPTIONS	http://localhost:5173	/user
20240607	19:02:17	2b27b81f-5142-479a-bcc8-4dbc3756d6a8	OPTIONS	http://localhost:5173	/log/device/mac/count
20240607	19:02:17	75805bd3-04f5-4946-87e8-f28284e3b722	OPTIONS	http://localhost:5173	/log/device/windows/count
20240607	19:02:17	07cd73d9-3ad8-496b-9e2e-d24c71bae7b5	OPTIONS	http://localhost:5173	/email/sender/count
20240607	19:02:17	5d73c8a9-014d-4ce3-b104-1cc2380ad035	OPTIONS	http://localhost:5173	/log
20240607	19:02:17	ed2d0b70-15bb-4261-bf42-cc4f796b16c0	OPTIONS	http://localhost:5173	/email
20240607	19:02:17	1fa8cc92-c81c-4add-8386-422ed4e1731c	GET	http://localhost:5173	/user
20240607	19:02:17	86d3c646-4b79-468e-a779-46277ba5c26a	GET	http://localhost:5173	/log/device/mac/count
20240607	19:02:17	12d06f4c-5c72-4c1b-8aea-d968a8d94ff0	GET	http://localhost:5173	/log/device/windows/count
20240607	19:02:17	1f130bcf-516f-48ad-918c-c6e626e3685e	GET	http://localhost:5173	/log
20240607	19:02:17	988527f9-9282-4369-85e2-f20ffe537d29	GET	http://localhost:5173	/email/sender/count
20240607	19:02:17	8f384aa0-820c-460a-b844-9a13893f411e	GET	http://localhost:5173	/email
20240607	19:02:26	458654d5-8812-4c26-b1af-e4a9cf3f5080	OPTIONS	http://localhost:5173	/user
20240607	19:02:26	c3d48b7a-c1bb-417c-83a5-c0bb6b5b541a	OPTIONS	http://localhost:5173	/log/device/mac/count
20240607	19:02:26	94721af5-f157-4777-8022-6b4ee8ca8d19	OPTIONS	http://localhost:5173	/log/device/windows/count
20240607	19:02:26	4c13c2b6-3482-468a-9eed-7975b61347de	OPTIONS	http://localhost:5173	/email/sender/count
20240607	19:02:26	8e27f0bc-278d-4b08-b5ec-b37007c4c359	GET	http://localhost:5173	/user
20240607	19:02:26	a3c4f32b-fa7d-4ec9-a9ae-fec64ae59e5b	GET	http://localhost:5173	/log/device/mac/count
20240607	19:02:26	5a17c17b-f73d-4155-8af8-d07f4b92e65f	GET	http://localhost:5173	/log/device/windows/count
20240607	19:02:27	fa0f3f40-fd1c-4c17-a0be-a07242e65c90	GET	http://localhost:5173	/email/sender/count
20240607	19:02:31	168e54fb-f29c-4ba6-9129-6b8df44d0fb2	GET	http://localhost:5173	/user
20240607	19:02:31	a2f85067-a4e5-45c3-825c-d5fda8d5d438	GET	http://localhost:5173	/log/device/mac/count
20240607	19:02:31	ec76b164-2f5e-4ab1-b7b5-87ed551270fe	GET	http://localhost:5173	/log/device/windows/count
20240607	19:02:31	631f3f49-1bdd-4e52-a6e2-a03b1791b136	GET	http://localhost:5173	/email/sender/count
20240607	19:03:11	488879a7-5c45-465e-b2ef-2cdc639a737a	OPTIONS	http://localhost:5173	/user
20240607	19:03:11	235f220a-7273-43eb-8bd2-89616e92566d	OPTIONS	http://localhost:5173	/log/device/mac/count
20240607	19:03:11	a6a5f37d-c9f2-4922-92e3-0c459e5bd5dc	OPTIONS	http://localhost:5173	/log/device/windows/count
20240607	19:03:11	33a5ed2c-8150-4265-8019-dba186a55693	OPTIONS	http://localhost:5173	/email/sender/count
20240607	19:03:11	8370e297-4ffa-42ad-a22b-a808ac530700	GET	http://localhost:5173	/user
20240607	19:03:11	61ef51a0-4e0c-450a-9874-5c5190e40779	GET	http://localhost:5173	/log/device/mac/count
20240607	19:03:11	5e5dffc9-0ec9-48b8-b2c2-5b287160aa40	GET	http://localhost:5173	/log/device/windows/count
20240607	19:03:11	3d772155-4b6e-4eae-ae84-d03e1d82299b	GET	http://localhost:5173	/email/sender/count
20240607	19:03:12	5839cee6-27d3-4fc1-a90c-7471cdab5d1e	GET	http://localhost:5173	/user
20240607	19:03:12	1bb34069-7f63-44dd-94ce-9db081caaac1	GET	http://localhost:5173	/log/device/mac/count
20240607	19:03:12	cb8af0fa-093b-4679-bbcf-1ffc12a800cc	GET	http://localhost:5173	/log/device/windows/count
20240607	19:03:12	73341130-c9d4-4f85-a501-159cfd0cbcf2	GET	http://localhost:5173	/email/sender/count
20240607	19:03:34	2b7e7f4c-9534-4714-8cd4-a56d70aa5496	OPTIONS	http://localhost:5173	/user
20240607	19:03:34	33a39c67-66b2-4534-a300-3f554d3b91bf	OPTIONS	http://localhost:5173	/log/device/mac/count
20240607	19:03:34	899e9fea-23c0-4626-ac5a-32f442d249ef	OPTIONS	http://localhost:5173	/log/device/windows/count
20240607	19:03:34	39bf455c-8c0b-4eb2-86ad-c3c90b9e2719	OPTIONS	http://localhost:5173	/email/sender/count
20240607	19:03:34	77a200c8-f4ef-4da1-a7a5-d22c2e0ec380	GET	http://localhost:5173	/user
20240607	19:03:34	84415b5f-43cf-41c3-950f-e1df193311a6	GET	http://localhost:5173	/log/device/mac/count
20240607	19:03:34	220a906e-67bb-436c-b6bc-965b5b462cbd	GET	http://localhost:5173	/log/device/windows/count
20240607	19:03:34	4a6d557d-5773-46ed-ae42-72bf0d7c17eb	GET	http://localhost:5173	/email/sender/count
20240607	19:04:00	77aaa0a7-dea1-436a-be2b-55d941efd019	OPTIONS	http://localhost:5173	/user
20240607	19:04:00	f84909f2-ceb4-4ed6-ab3a-d62dc5e0cb57	OPTIONS	http://localhost:5173	/log/device/mac/count
20240607	19:04:00	5d019a9d-234d-4f85-9b1c-9d3e6642375c	OPTIONS	http://localhost:5173	/log/device/windows/count
20240607	19:04:00	2f3cd221-5cd3-48b8-aeaf-d1a0fbfcebba	OPTIONS	http://localhost:5173	/email/sender/count
20240607	19:04:00	cf1267ea-95f5-4c5c-b2ef-c8c0e10222e1	GET	http://localhost:5173	/user
20240607	19:04:00	eca2a276-74f3-43c7-b508-b79508e37bcb	GET	http://localhost:5173	/log/device/windows/count
20240607	19:04:00	99dd3dea-6fc3-4daa-93c6-015aee19c293	GET	http://localhost:5173	/log/device/mac/count
20240607	19:04:00	387e3485-d37c-4314-9fc9-d3563abd4acb	GET	http://localhost:5173	/email/sender/count
20240607	19:04:08	de2ff658-533c-4703-82f6-71477aa2fcb0	OPTIONS	http://localhost:5173	/user
20240607	19:04:08	79de02d6-d132-403c-bc50-c6ca34da8611	OPTIONS	http://localhost:5173	/log/device/mac/count
20240607	19:04:08	dd8af216-ef8b-4e86-b2c0-98cfe0ec2959	OPTIONS	http://localhost:5173	/log/device/windows/count
20240607	19:04:08	e1897fe7-e332-4236-a151-9ed342e8a179	GET	http://localhost:5173	/user
20240607	19:04:08	ac7c6a80-9415-4215-945f-00519dcdb164	OPTIONS	http://localhost:5173	/email/sender/count
20240607	19:04:08	350f1952-a555-4623-a26e-6d39f2bb046a	GET	http://localhost:5173	/log/device/mac/count
20240607	19:04:08	774fc56f-ba09-44e9-a2e8-7ef13790f751	GET	http://localhost:5173	/log/device/windows/count
20240607	19:04:08	4ea28dce-17c1-4fbe-8e1d-99d231067f7e	GET	http://localhost:5173	/email/sender/count
20240607	19:04:22	0c5417d6-5f8f-4141-8765-53d3702fd880	OPTIONS	http://localhost:5173	/user
20240607	19:04:22	e3523f69-954f-4674-8a1a-d3b1d492015a	OPTIONS	http://localhost:5173	/log/device/mac/count
20240607	19:04:22	99e59701-6028-457d-b6d0-3eab09f5de58	OPTIONS	http://localhost:5173	/log/device/windows/count
20240607	19:04:22	d6955763-97d4-436a-99a9-bf1fbfc6016d	GET	http://localhost:5173	/user
20240607	19:04:22	775a46a4-4472-408b-a5cc-db3098b3a6a7	OPTIONS	http://localhost:5173	/email/sender/count
20240607	19:04:22	0fc7f2e3-edab-439f-9b67-e871b01fa7d7	GET	http://localhost:5173	/log/device/mac/count
20240607	19:04:22	b2c16f4d-24d9-4f45-91d9-fd14a8fc097a	GET	http://localhost:5173	/log/device/windows/count
20240607	19:04:22	2af77803-0bdb-4255-884e-0e233404788f	GET	http://localhost:5173	/email/sender/count
20240607	19:04:27	4375e972-68bf-4634-8dd6-c669950f0fe6	GET	http://localhost:5173	/user
20240607	19:04:27	921c51ed-05b0-4d6b-b440-09958206d225	GET	http://localhost:5173	/log/device/mac/count
20240607	19:04:27	304e6fbb-9e94-4965-b949-99ee1686859e	GET	http://localhost:5173	/log/device/windows/count
20240607	19:04:27	69633cad-3f79-4a12-87de-942099e3f9b7	GET	http://localhost:5173	/email/sender/count
20240607	19:04:41	f83ec3df-2bce-4de8-b3bd-4ac15fe53d58	OPTIONS	http://localhost:5173	/user
20240607	19:04:41	6f86cbc9-738a-4c98-8fad-1e91a791787c	OPTIONS	http://localhost:5173	/log/device/mac/count
20240607	19:04:41	355abeea-e231-4220-8599-077d124b7b23	OPTIONS	http://localhost:5173	/log/device/windows/count
20240607	19:04:41	f8c08fb9-4f5f-4d6c-9c75-b8eb165566b4	OPTIONS	http://localhost:5173	/email/sender/count
20240607	19:04:41	45a53e7c-d64e-4767-a3aa-db7b354f1ea1	GET	http://localhost:5173	/user
20240607	19:04:41	8de350ba-a2c0-4f60-8932-c603509ed2d5	GET	http://localhost:5173	/log/device/mac/count
20240607	19:04:41	d22d1a34-a003-476e-a96f-0fc1469309a6	GET	http://localhost:5173	/log/device/windows/count
20240607	19:04:41	6557a4fd-b615-44de-84d0-48872f5d5722	GET	http://localhost:5173	/email/sender/count
20240607	19:04:43	e8ccc1b2-95d9-47db-946a-ac669c3dd3ed	GET	http://localhost:5173	/user
20240607	19:04:43	6ee331bb-5eee-4ea4-af4d-47630e961ab7	GET	http://localhost:5173	/email/sender/count
20240607	19:04:43	474b3851-aec8-4a18-ab26-ea0a05458b00	GET	http://localhost:5173	/log/device/mac/count
20240607	19:04:43	540ceefd-910d-4dac-a079-f80486af9b09	GET	http://localhost:5173	/log/device/windows/count
20240607	19:05:01	cf61885f-895b-4cf7-8446-37a5b5cca42a	OPTIONS	http://localhost:5173	/user
20240607	19:05:01	cd83d171-bf0a-45dd-9c6a-f3fd514b9a4c	OPTIONS	http://localhost:5173	/log/device/mac/count
20240607	19:05:01	6952b406-238f-457e-ad71-80d58a3c955b	GET	http://localhost:5173	/user
20240607	19:05:01	42437000-4097-48f1-9412-3d696d1fa7e9	OPTIONS	http://localhost:5173	/log/device/windows/count
20240607	19:05:01	6b15ba32-f629-48ec-9a6e-ff1fea6df7df	GET	http://localhost:5173	/log/device/mac/count
20240607	19:05:01	57c1af70-1e0b-458e-84b1-e000338852b1	OPTIONS	http://localhost:5173	/email/sender/count
20240607	19:05:01	d637f3f8-c511-40bb-82b6-62ff9781c256	GET	http://localhost:5173	/log/device/windows/count
20240607	19:05:01	627e6a30-4f28-4277-8f98-d439ee142d53	GET	http://localhost:5173	/email/sender/count
20240607	19:05:15	4e5c191b-2148-4367-bbe9-c4c7a639d191	OPTIONS	http://localhost:5173	/user
20240607	19:05:15	cef4259b-3ea5-45a9-b96b-1852e4ea6653	OPTIONS	http://localhost:5173	/log/device/mac/count
20240607	19:05:15	f5471e7b-5590-4b2e-8695-02208d24958c	OPTIONS	http://localhost:5173	/log/device/windows/count
20240607	19:05:15	0eba94f5-b820-4aa5-990a-74a15017afa3	OPTIONS	http://localhost:5173	/email/sender/count
20240607	19:05:15	1791da22-b335-47b7-b3ef-e50ec5814758	GET	http://localhost:5173	/user
20240607	19:05:15	879643b5-d735-4436-a02b-ea451b7d2e68	GET	http://localhost:5173	/log/device/mac/count
20240607	19:05:15	d2156167-2b8f-4006-9a0b-0a34c7302da7	GET	http://localhost:5173	/email/sender/count
20240607	19:05:15	5bcf57af-97ba-425c-af09-07aed456f8a5	GET	http://localhost:5173	/log/device/windows/count
20240607	19:07:06	18383860-e78a-4d56-940a-a562f97e29bc	OPTIONS	http://localhost:5173	/user
20240607	19:07:06	a9f951f0-4fe2-41cf-9e05-9d4c1b0d6d09	OPTIONS	http://localhost:5173	/log/device/mac/count
20240607	19:07:06	6c657157-e617-461d-9cb1-78faced90cf5	OPTIONS	http://localhost:5173	/log/device/windows/count
20240607	19:07:06	5e457402-6463-41b4-8d09-d695f1d60fba	OPTIONS	http://localhost:5173	/email/sender/count
20240607	19:07:06	d9e12fda-92a4-4b7a-95f1-386eb593d83e	GET	http://localhost:5173	/user
20240607	19:07:06	7a3b98bf-fec6-46dd-a31e-8e4d5f9a70a6	GET	http://localhost:5173	/log/device/mac/count
20240607	19:07:06	0eebf650-b521-436b-892a-9e2ed9c85f60	GET	http://localhost:5173	/log/device/windows/count
20240607	19:07:06	a46d870c-8ca7-4b97-a897-2fcc98c29865	GET	http://localhost:5173	/email/sender/count
20240607	19:07:12	999c2d11-8f5a-4c87-a2b9-9a08dc1be924	GET	http://localhost:5173	/refresh
20240607	19:07:13	6ce30f2a-f6e1-4e6a-81af-3a7e854d3cd3	OPTIONS	http://localhost:5173	/user
20240607	19:07:13	29da2743-bf07-4d62-a1ea-4be698442e58	OPTIONS	http://localhost:5173	/log/device/mac/count
20240607	19:07:13	19db8d8c-d728-4a00-ae27-ae7c4601d72b	OPTIONS	http://localhost:5173	/log/device/windows/count
20240607	19:07:13	8524ba07-1281-4fe0-b328-4e67b12de5fa	OPTIONS	http://localhost:5173	/email/sender/count
20240607	19:07:13	a23092b9-a108-4f60-974e-29ee8ea92684	OPTIONS	http://localhost:5173	/log
20240607	19:07:13	bd133d53-db38-469b-99d8-07b43632f62a	OPTIONS	http://localhost:5173	/email
20240607	19:07:13	c204dec2-b5cb-48cd-b9fb-2f372b7e88f0	GET	http://localhost:5173	/user
20240607	19:07:13	e881033b-3dd0-46e5-8450-1edf36087dc2	GET	http://localhost:5173	/log/device/mac/count
20240607	19:07:13	ab471f9a-d206-4930-b181-9657c2f243a1	GET	http://localhost:5173	/log/device/windows/count
20240607	19:07:13	04e5ff8a-f708-4b1a-9964-dd049f59d34c	GET	http://localhost:5173	/email/sender/count
20240607	19:07:13	169d6a08-5566-4703-970f-e8d9cb70237c	GET	http://localhost:5173	/log
20240607	19:07:13	795fdf15-f55a-4a07-975a-ea52ddb86437	GET	http://localhost:5173	/email
20240607	19:07:33	1f80e998-08c8-4822-b953-612f5cb1884d	OPTIONS	http://localhost:5173	/user
20240607	19:07:33	2ed14044-7c31-47af-b46b-b725f3371a21	OPTIONS	http://localhost:5173	/log/device/mac/count
20240607	19:07:33	cb5061a5-d17e-4107-accc-5e80038788bb	OPTIONS	http://localhost:5173	/log/device/windows/count
20240607	19:07:33	5c56bf94-4bf1-4463-a6d5-d0390d17f401	OPTIONS	http://localhost:5173	/email/sender/count
20240607	19:07:33	26e63262-aaf5-49fb-9ec9-516d930ff34d	GET	http://localhost:5173	/user
20240607	19:07:33	70387c4b-dce3-4515-a246-be024a9721ca	GET	http://localhost:5173	/log/device/mac/count
20240607	19:07:33	9ec45d83-694f-42be-953e-25264963dd9f	GET	http://localhost:5173	/email/sender/count
20240607	19:07:33	b7bd18d0-8375-4541-b1b6-530590b32cb4	GET	http://localhost:5173	/log/device/windows/count
20240607	19:07:39	9d6088c2-2a35-419e-a45f-185fc7b79398	OPTIONS	http://localhost:5173	/user
20240607	19:07:39	3d1ec72c-0f69-40be-8e16-6b51c47fc249	OPTIONS	http://localhost:5173	/log/device/mac/count
20240607	19:07:39	74ded9b6-7a09-4d9a-a6d1-f1773214a39b	OPTIONS	http://localhost:5173	/log/device/windows/count
20240607	19:07:39	513f2327-cb57-4c83-bae5-b9c2069422a1	OPTIONS	http://localhost:5173	/email/sender/count
20240607	19:07:39	ec16d5d7-f63a-495e-b506-d64b8f6d1861	GET	http://localhost:5173	/user
20240607	19:07:39	efa9b886-b10d-44f7-920c-274fd6d1380b	GET	http://localhost:5173	/log/device/mac/count
20240607	19:07:39	06134e2a-9196-49bb-a943-837836ed6dd5	GET	http://localhost:5173	/log/device/windows/count
20240607	19:07:39	2589e6c5-ec5b-412d-9130-0854dc94e1e7	GET	http://localhost:5173	/email/sender/count
20240607	19:07:44	4fb1d9e3-f33e-44e1-b41d-9620834925a2	GET	http://localhost:5173	/user
20240607	19:07:44	4345147b-4649-43dc-ad09-fc930bff2315	GET	http://localhost:5173	/log/device/mac/count
20240607	19:07:44	2f65aa58-ee45-4b47-abf0-1613a815d83d	GET	http://localhost:5173	/log/device/windows/count
20240607	19:07:44	2c3172ad-4f75-4849-9aec-bd87b507569c	GET	http://localhost:5173	/email/sender/count
20240607	19:08:26	952502d7-caca-4d35-9ecc-c893954dcd68	OPTIONS	http://localhost:5173	/user
20240607	19:08:26	644c885d-fd85-477e-a360-1170124493f3	OPTIONS	http://localhost:5173	/log/device/mac/count
20240607	19:08:26	f41ffb34-c7ec-4f7c-ae5e-dd08e3006900	OPTIONS	http://localhost:5173	/log/device/windows/count
20240607	19:08:26	2d2a8f4e-7594-4c2d-b0a8-e92284890c34	GET	http://localhost:5173	/user
20240607	19:08:26	5b138e98-1eed-4280-ab21-074fd2e583f7	GET	http://localhost:5173	/log/device/mac/count
20240607	19:08:26	8c5e24de-c2cf-4a4f-812d-dc58bf672d24	OPTIONS	http://localhost:5173	/email/sender/count
20240607	19:08:26	498c51ea-cd6a-45a4-8709-a797d633fd45	GET	http://localhost:5173	/log/device/windows/count
20240607	19:08:26	52ca731d-d7cd-4035-b415-006ef90fe72d	GET	http://localhost:5173	/email/sender/count
20240607	19:08:34	c3d8958f-5f76-4751-8a3a-fff34108a564	OPTIONS	http://localhost:5173	/user
20240607	19:08:34	455b52db-a4b6-4f28-be1e-dbd8b7a88f57	OPTIONS	http://localhost:5173	/log/device/mac/count
20240607	19:08:34	e89cf452-3fcc-448c-a833-b9e3668e18b7	OPTIONS	http://localhost:5173	/log/device/windows/count
20240607	19:08:34	7af9ade2-99ad-4487-b66e-2ea145d7dd2d	OPTIONS	http://localhost:5173	/email/sender/count
20240607	19:08:34	20e033bf-1bff-45f9-bfb4-9342135619c0	GET	http://localhost:5173	/user
20240607	19:08:34	9dec0449-a384-4394-9a8c-f94163d91811	GET	http://localhost:5173	/log/device/mac/count
20240607	19:08:34	94204e6e-96a0-4b06-b215-ce9a4c1a7c45	GET	http://localhost:5173	/log/device/windows/count
20240607	19:08:34	2c41f443-da87-4b25-9749-ac889b381d15	GET	http://localhost:5173	/email/sender/count
20240607	19:08:38	7252e8ab-9d64-4119-bc97-ef485229f3f5	GET	http://localhost:5173	/user
20240607	19:08:38	dcb29899-cd03-4d80-a35f-b577fd6430d4	GET	http://localhost:5173	/log/device/mac/count
20240607	19:08:38	c0aa2db3-2b89-4134-bedc-70d257848dcf	GET	http://localhost:5173	/log/device/windows/count
20240607	19:08:38	880baf35-103d-4d74-ad54-cfb9fe7afe5f	GET	http://localhost:5173	/email/sender/count
20240607	19:08:41	61e1a920-83c2-4624-b288-7fd6e2fbb22d	OPTIONS	http://localhost:5173	/user
20240607	19:08:41	60d8fda1-e4ea-4b35-855c-894175fb8174	OPTIONS	http://localhost:5173	/log/device/mac/count
20240607	19:08:41	8aaa5d7c-4929-46fa-8dcf-652d4f2fdd4a	OPTIONS	http://localhost:5173	/log/device/windows/count
20240607	19:08:41	cb47b364-bdac-4a1e-b684-e3c6cea578c9	GET	http://localhost:5173	/user
20240607	19:08:41	446dff2f-1c6c-45f8-a0cc-2b25c09b6c0a	OPTIONS	http://localhost:5173	/email/sender/count
20240607	19:08:41	2d140674-add0-4b1e-a166-cbb79bd3c71a	GET	http://localhost:5173	/log/device/mac/count
20240607	19:08:41	9a79c497-aa72-48c7-a370-3c8a2da6ad29	GET	http://localhost:5173	/log/device/windows/count
20240607	19:08:41	257a1c99-554e-475b-a326-d7a6732a48f5	GET	http://localhost:5173	/email/sender/count
20240607	19:08:42	b65b6281-5721-4d0e-83cf-b63062155721	GET	http://localhost:5173	/user
20240607	19:08:42	417238b8-c0f0-4417-9356-fe11b8e495ae	GET	http://localhost:5173	/log/device/mac/count
20240607	19:08:42	b706883e-790d-4776-b30c-2eeebd1a03c6	GET	http://localhost:5173	/log/device/windows/count
20240607	19:08:42	d5f089d2-9890-4cac-afcf-5b982b423bf6	GET	http://localhost:5173	/email/sender/count
20240607	19:08:46	b35098d1-a8c2-45e5-9a18-88b656fe2c73	GET	http://localhost:5173	/user
20240607	19:08:46	9cc1c366-c445-46b7-8ec1-6ff3fbdb4423	GET	http://localhost:5173	/log/device/mac/count
20240607	19:08:46	8274e6c5-cbfe-4bd0-98c0-65e06902b9ad	GET	http://localhost:5173	/log/device/windows/count
20240607	19:08:46	7c0a03f4-7c7b-4aa4-9d52-4602af082ecd	GET	http://localhost:5173	/email/sender/count
20240607	19:08:55	fe3ae4d9-1777-4f3d-b6a9-0c366d6fd59a	OPTIONS	http://localhost:5173	/user
20240607	19:08:55	a7660c16-9f6f-4684-82e8-7af4951080ed	OPTIONS	http://localhost:5173	/log/device/mac/count
20240607	19:08:55	90170e6b-6c7c-4b88-801a-4de2f6c8b94e	GET	http://localhost:5173	/user
20240607	19:08:55	698ec54f-cd9f-4739-9b15-e76f7d34a3af	OPTIONS	http://localhost:5173	/log/device/windows/count
20240607	19:08:55	502778d1-07d4-4b7b-88f2-18fbeb537f17	GET	http://localhost:5173	/log/device/mac/count
20240607	19:08:55	c7a63ad0-06ab-41c9-9990-9282c4a6656c	OPTIONS	http://localhost:5173	/email/sender/count
20240607	19:08:55	12f14e48-8c03-473a-b9b5-d6214ada97fe	GET	http://localhost:5173	/log/device/windows/count
20240607	19:08:55	3953b516-4278-4c07-92aa-7c318f864669	GET	http://localhost:5173	/email/sender/count
20240607	19:09:09	76fc3b5c-0e41-46aa-aea1-f7758ecec83c	OPTIONS	http://localhost:5173	/user
20240607	19:09:09	cbf4187d-071f-492a-ab57-75a8d96890c2	OPTIONS	http://localhost:5173	/log/device/mac/count
20240607	19:09:09	5c86e41d-49c8-4cd8-8c58-6b7fe892c608	OPTIONS	http://localhost:5173	/log/device/windows/count
20240607	19:09:09	b752d414-67e3-4aa5-8dbe-3d9dbae0425e	OPTIONS	http://localhost:5173	/email/sender/count
20240607	19:09:09	1144d997-febd-4764-8f56-172b88d35108	GET	http://localhost:5173	/user
20240607	19:09:09	e55dafc3-8068-441b-a9e8-e2d714da0d99	GET	http://localhost:5173	/log/device/mac/count
20240607	19:09:09	2c7d628c-936f-462d-a7f7-c925757c9c31	GET	http://localhost:5173	/log/device/windows/count
20240607	19:09:09	62fb697b-c941-4670-bbde-417798911381	GET	http://localhost:5173	/email/sender/count
20240607	19:09:22	ecaf5bdb-4140-451e-a0d2-cb00a8acffd1	OPTIONS	http://localhost:5173	/user
20240607	19:09:22	4efb3398-8ce9-4a5a-b2f8-092d7f29d859	OPTIONS	http://localhost:5173	/log/device/mac/count
20240607	19:09:22	dd986038-cc7d-43f4-80f6-46df766a83b5	GET	http://localhost:5173	/user
20240607	19:09:22	f2bee173-d4c9-4bac-8958-aac0ec2d22ea	OPTIONS	http://localhost:5173	/log/device/windows/count
20240607	19:09:22	d26652ec-3e07-45e3-84da-ebddcecbc7ed	GET	http://localhost:5173	/log/device/mac/count
20240607	19:09:22	70aeebd6-360d-4911-ab0b-131680e8e185	OPTIONS	http://localhost:5173	/email/sender/count
20240607	19:09:22	6da4ef56-516a-4cdc-a2d6-ea307791baa3	GET	http://localhost:5173	/log/device/windows/count
20240607	19:09:22	5cc2d652-aaf5-4d12-b82a-973eab26b15e	GET	http://localhost:5173	/email/sender/count
